timestamp,zone_id,ambient_light_lux,motion_detected,temperature_celsius,occupancy_count,day_of_week,time_of_day,weather_condition,special_event_flag,energy_price_per_kwh,prev_hour_energy_usage_kwh,traffic_density,avg_pedestrian_speed,adjusted_light_intensity,energy_consumption_kwh,lighting_action_class
2024-10-31 23:35:00,8,225.4,0,16.79,6,Thursday,Night,Rainy,0,3.99,0.96,23.5,2.96,81.39,1.745,1
2024-11-01 00:19:00,4,166.35,1,21.08,4,Friday,Night,Clear,0,7.48,1.77,20.0,2.69,91.86,1.909,1
2024-11-01 01:03:00,12,0.0,0,34.36,9,Friday,Night,Rainy,0,5.67,1.79,25.0,1.85,90.32,1.841,1
2024-11-01 01:46:00,8,114.03,0,29.92,11,Friday,Night,Cloudy,0,6.05,4.2,15.5,2.71,83.22,2.064,1
2024-11-01 02:30:00,2,199.32,0,35.84,11,Friday,Night,Clear,0,4.9,3.22,22.5,3.79,80.98,1.956,1
2024-11-01 03:14:00,1,0.0,0,11.46,3,Friday,Night,Clear,0,7.39,0.0,26.2,2.14,76.69,1.262,1
2024-11-01 03:58:00,10,43.23,0,14.38,9,Friday,Night,Cloudy,0,5.67,0.55,22.4,3.65,75.66,1.715,1
2024-11-01 04:42:00,5,0.0,0,29.56,5,Friday,Night,Clear,0,6.29,4.51,8.0,3.62,93.55,1.949,1
2024-11-01 05:25:00,12,120.69,0,29.41,10,Friday,Night,Clear,0,5.31,2.79,22.4,0.66,84.13,1.669,1
2024-11-01 06:09:00,1,5862.52,1,29.7,6,Friday,Morning,Clear,0,6.6,0.0,12.7,1.76,52.0,1.422,0
2024-11-01 06:53:00,6,5173.33,0,16.53,14,Friday,Morning,Cloudy,0,4.78,3.65,34.4,1.26,42.71,0.781,0
2024-11-01 07:37:00,7,7719.18,1,25.24,16,Friday,Morning,Clear,0,6.03,3.17,28.1,3.23,95.71,2.192,1
2024-11-01 08:21:00,8,6948.82,0,25.5,3,Friday,Morning,Rainy,0,5.88,0.0,0.0,1.83,46.55,0.858,0
2024-11-01 09:04:00,3,8941.76,1,20.65,10,Friday,Morning,Clear,0,7.66,3.06,20.0,2.31,71.02,1.529,1
2024-11-01 09:48:00,3,4955.36,1,27.05,5,Friday,Morning,Rainy,1,6.96,2.77,11.6,3.64,91.51,1.955,1
2024-11-01 10:32:00,4,7295.93,1,28.6,7,Friday,Morning,Cloudy,0,5.96,4.89,14.8,3.46,54.13,1.471,0
2024-11-01 11:16:00,6,6429.92,0,25.97,12,Friday,Morning,Clear,0,5.8,3.86,29.7,1.45,16.46,0.843,2
2024-11-01 12:00:00,5,5392.85,0,24.01,7,Friday,Afternoon,Rainy,0,4.93,4.92,32.9,3.88,36.61,0.945,0
2024-11-01 12:43:00,12,5466.11,0,31.71,9,Friday,Afternoon,Clear,0,4.71,0.84,20.8,3.09,26.95,0.758,2
2024-11-01 13:27:00,12,8324.02,0,21.7,9,Friday,Afternoon,Clear,0,4.49,4.76,20.5,2.91,41.39,1.001,0
2024-11-01 14:11:00,8,9017.9,0,20.56,5,Friday,Afternoon,Cloudy,0,3.33,2.07,17.4,1.94,39.4,0.778,0
2024-11-01 14:55:00,11,8006.63,0,23.09,8,Friday,Afternoon,Clear,0,4.42,4.08,26.3,3.18,29.46,0.812,2
2024-11-01 15:39:00,5,8073.56,1,31.81,13,Friday,Afternoon,Cloudy,0,3.0,4.34,28.0,3.01,43.33,1.209,0
2024-11-01 16:22:00,2,5215.91,0,19.0,2,Friday,Afternoon,Clear,0,3.0,0.0,8.6,3.33,24.82,0.582,2
2024-11-01 17:06:00,1,7699.05,1,25.4,13,Friday,Evening,Clear,0,3.93,3.08,24.9,1.15,45.26,1.019,0
2024-11-01 17:50:00,9,3753.62,1,27.46,8,Friday,Evening,Clear,0,3.34,3.15,17.1,3.69,57.18,1.364,0
2024-11-01 18:34:00,8,512.33,1,19.0,7,Friday,Evening,Clear,0,3.84,0.54,11.2,2.15,84.1,1.623,1
2024-11-01 19:18:00,8,104.44,1,15.93,13,Friday,Evening,Rainy,0,3.32,6.62,30.9,3.32,81.52,2.02,1
2024-11-01 20:01:00,11,5.07,0,19.3,5,Friday,Evening,Foggy,0,3.0,4.63,24.4,2.45,78.71,1.906,1
2024-11-01 20:45:00,3,0.0,0,25.5,3,Friday,Evening,Clear,0,3.74,0.0,7.9,4.34,89.79,1.9,1
2024-11-01 21:29:00,10,0.0,0,21.79,13,Friday,Night,Clear,0,3.0,4.55,31.6,4.9,78.17,2.125,1
2024-11-01 22:13:00,1,0.0,0,34.09,5,Friday,Night,Clear,0,4.02,2.44,11.9,2.78,82.4,1.537,1
2024-11-01 22:57:00,5,0.0,0,26.55,3,Friday,Night,Clear,0,5.2,4.42,19.0,3.55,89.04,2.153,1
2024-11-01 23:40:00,9,27.19,0,24.56,1,Friday,Night,Rainy,0,5.75,2.2,5.7,2.86,92.38,1.757,1
2024-11-02 00:24:00,6,0.0,0,25.31,2,Saturday,Night,Rainy,0,5.9,0.06,11.0,2.25,85.89,1.674,1
2024-11-02 01:08:00,12,166.67,0,14.6,7,Saturday,Night,Clear,0,6.65,3.93,18.8,5.05,54.86,1.279,0
2024-11-02 01:52:00,5,384.46,0,26.01,13,Saturday,Night,Clear,0,6.09,4.87,33.7,2.4,63.69,1.455,0
2024-11-02 02:36:00,10,0.0,0,21.42,11,Saturday,Night,Cloudy,0,4.73,3.22,22.8,3.41,91.18,2.3,1
2024-11-02 03:19:00,8,108.42,0,18.13,12,Saturday,Night,Rainy,0,5.5,2.53,35.5,2.87,86.23,2.046,1
2024-11-02 04:03:00,1,0.0,0,23.67,6,Saturday,Night,Clear,0,6.12,3.64,10.5,3.06,71.59,1.345,0
2024-11-02 04:47:00,6,944.12,0,18.85,16,Saturday,Night,Clear,0,5.19,1.45,33.1,1.93,46.99,1.067,0
2024-11-02 05:31:00,9,51.4,1,24.11,4,Saturday,Night,Cloudy,0,7.01,2.84,24.0,5.48,82.19,1.557,1
2024-11-02 06:15:00,12,5656.41,0,22.02,7,Saturday,Morning,Clear,1,6.73,3.01,24.1,1.66,78.42,1.607,1
2024-11-02 06:58:00,8,7434.15,1,25.48,15,Saturday,Morning,Cloudy,0,6.57,0.56,31.8,1.96,89.84,1.984,1
2024-11-02 07:42:00,9,7230.41,1,27.72,10,Saturday,Morning,Clear,0,7.16,4.55,18.7,3.09,52.84,1.436,0
2024-11-02 08:26:00,7,4362.53,0,29.99,7,Saturday,Morning,Clear,0,6.33,3.57,23.7,3.77,40.41,1.037,2
2024-11-02 09:10:00,3,3945.29,0,35.34,2,Saturday,Morning,Rainy,0,6.6,0.0,14.2,2.48,90.54,1.952,1
2024-11-02 09:54:00,9,6873.68,0,24.37,4,Saturday,Morning,Clear,0,7.04,2.16,6.1,3.6,38.05,0.351,0
2024-11-02 10:37:00,6,4699.49,0,26.61,12,Saturday,Morning,Cloudy,0,4.86,4.59,18.7,4.55,60.68,1.303,0
2024-11-02 11:21:00,11,7940.79,1,13.42,7,Saturday,Morning,Clear,0,5.04,2.04,28.7,1.62,94.61,2.061,1
2024-11-02 12:05:00,4,9539.03,0,24.63,6,Saturday,Afternoon,Clear,0,4.93,4.83,24.3,2.68,35.72,1.065,0
2024-11-02 12:49:00,9,5850.4,0,17.49,4,Saturday,Afternoon,Clear,0,5.66,2.05,30.0,4.04,57.69,1.302,0
2024-11-02 13:33:00,5,4032.11,0,20.09,7,Saturday,Afternoon,Clear,0,6.01,0.79,21.7,3.86,33.83,0.657,2
2024-11-02 14:16:00,1,6717.74,0,15.06,4,Saturday,Afternoon,Clear,0,4.13,1.15,1.2,2.8,39.14,1.099,0
2024-11-02 15:00:00,5,5277.96,0,29.89,7,Saturday,Afternoon,Clear,0,4.57,2.32,14.3,1.28,40.09,0.875,0
2024-11-02 15:44:00,12,7143.78,0,16.5,10,Saturday,Afternoon,Cloudy,0,3.62,0.31,34.8,3.02,45.71,1.344,0
2024-11-02 16:28:00,4,7026.63,0,33.15,2,Saturday,Afternoon,Clear,0,3.56,4.52,2.6,1.9,50.0,0.95,2
2024-11-02 17:12:00,9,6196.33,1,25.83,3,Saturday,Evening,Clear,0,5.62,0.71,16.8,1.7,37.11,1.02,2
2024-11-02 17:56:00,10,6148.88,0,29.06,13,Saturday,Evening,Cloudy,0,3.21,5.2,41.8,1.03,47.85,1.12,0
2024-11-02 18:39:00,1,0.0,1,35.01,11,Saturday,Evening,Rainy,0,4.53,5.33,13.6,3.64,77.26,1.549,1
2024-11-02 19:23:00,4,0.0,0,19.47,6,Saturday,Evening,Cloudy,0,3.27,3.99,30.8,5.26,92.75,1.979,1
2024-11-02 20:07:00,12,0.0,0,18.37,5,Saturday,Evening,Clear,0,4.78,2.8,26.6,1.44,98.25,1.908,1
2024-11-02 20:51:00,11,314.63,1,32.67,10,Saturday,Evening,Clear,0,3.16,3.44,27.6,2.4,60.28,1.072,0
2024-11-02 21:35:00,3,375.62,0,37.18,3,Saturday,Night,Rainy,0,4.35,3.37,15.1,0.89,91.77,2.089,1
2024-11-02 22:18:00,3,674.36,0,25.97,4,Saturday,Night,Clear,0,4.72,2.53,8.1,4.28,60.74,1.283,0
2024-11-02 23:02:00,12,332.35,0,24.59,3,Saturday,Night,Clear,0,4.24,2.66,17.3,3.74,58.5,1.323,0
2024-11-02 23:46:00,6,0.0,0,24.38,12,Saturday,Night,Clear,0,5.54,3.71,6.5,2.11,88.27,1.598,1
2024-11-03 00:30:00,9,0.0,0,25.35,3,Sunday,Night,Clear,0,5.42,4.21,25.0,2.45,77.29,1.824,1
2024-11-03 01:14:00,10,0.0,0,26.71,9,Sunday,Night,Clear,0,5.9,1.7,19.8,2.78,58.62,1.657,0
2024-11-03 01:57:00,12,0.0,1,26.57,19,Sunday,Night,Clear,0,4.44,0.0,39.5,2.18,75.55,2.254,1
2024-11-03 02:41:00,12,0.0,0,29.88,3,Sunday,Night,Cloudy,0,5.77,0.0,15.9,3.04,92.25,2.135,1
2024-11-03 03:25:00,12,0.0,0,38.36,12,Sunday,Night,Clear,0,6.25,0.0,26.1,3.01,89.73,2.194,1
2024-11-03 04:09:00,11,115.59,0,28.75,5,Sunday,Night,Clear,0,7.1,1.76,9.3,3.19,95.96,2.213,1
2024-11-03 04:53:00,6,80.62,0,27.7,6,Sunday,Night,Clear,0,6.25,3.25,24.2,2.43,51.56,1.39,0
2024-11-03 05:36:00,10,101.95,0,17.68,7,Sunday,Night,Clear,0,6.88,2.23,6.7,3.22,90.06,1.784,1
2024-11-03 06:20:00,1,7134.46,1,26.56,13,Sunday,Morning,Rainy,0,6.5,1.92,25.1,0.91,94.75,2.405,1
2024-11-03 07:04:00,10,10382.01,0,29.71,11,Sunday,Morning,Clear,0,4.64,5.74,40.5,3.72,45.33,1.259,2
2024-11-03 07:48:00,6,7847.77,0,26.88,14,Sunday,Morning,Cloudy,0,7.64,5.5,21.9,4.79,46.66,1.231,0
2024-11-03 08:32:00,9,6617.74,1,13.79,7,Sunday,Morning,Cloudy,1,6.21,2.2,18.1,2.43,94.39,2.224,1
2024-11-03 09:15:00,5,3363.21,0,35.51,9,Sunday,Morning,Clear,0,7.11,0.0,8.8,2.67,82.27,2.395,1
2024-11-03 09:59:00,3,4577.78,1,22.54,13,Sunday,Morning,Clear,0,6.77,0.0,16.0,4.35,46.36,1.322,0
2024-11-03 10:43:00,1,6539.74,1,29.38,7,Sunday,Morning,Cloudy,0,5.26,1.78,19.6,1.61,69.63,1.402,1
2024-11-03 11:27:00,2,8166.1,1,23.93,9,Sunday,Morning,Clear,0,5.32,2.22,29.5,2.08,85.4,1.658,1
2024-11-03 12:11:00,4,6754.78,0,28.56,2,Sunday,Afternoon,Clear,0,5.43,1.97,8.5,3.04,20.11,0.64,2
2024-11-03 12:54:00,1,6737.51,0,11.18,4,Sunday,Afternoon,Clear,0,5.54,0.43,17.0,2.92,33.49,0.612,0
2024-11-03 13:38:00,7,7039.22,0,24.84,5,Sunday,Afternoon,Cloudy,0,4.26,2.97,8.3,5.56,45.36,0.911,0
2024-11-03 14:22:00,5,5463.72,0,21.87,7,Sunday,Afternoon,Clear,0,4.62,2.93,13.1,1.43,30.79,0.631,0
2024-11-03 15:06:00,3,5168.93,1,21.27,9,Sunday,Afternoon,Clear,0,3.38,0.0,16.3,2.55,77.86,1.709,1
2024-11-03 15:50:00,2,7509.14,0,30.4,7,Sunday,Afternoon,Clear,0,3.97,0.0,24.9,2.83,39.11,1.066,2
2024-11-03 16:33:00,4,10834.48,0,17.38,6,Sunday,Afternoon,Rainy,0,3.0,4.17,11.6,2.74,29.86,0.691,0
2024-11-03 17:17:00,1,5732.15,1,25.25,6,Sunday,Evening,Rainy,0,3.32,1.58,35.5,2.0,95.71,2.234,1
2024-11-03 18:01:00,8,114.42,1,23.07,20,Sunday,Evening,Rainy,0,3.13,2.84,53.4,0.6,75.37,1.698,1
2024-11-03 18:45:00,6,0.0,0,10.94,2,Sunday,Evening,Clear,0,3.08,2.87,16.4,3.37,81.98,1.976,1
2024-11-03 19:29:00,2,0.0,0,17.7,7,Sunday,Evening,Clear,0,4.19,0.0,17.0,3.25,85.09,1.939,1
2024-11-03 20:12:00,8,0.0,1,23.38,14,Sunday,Evening,Clear,0,3.64,0.53,26.0,1.79,72.47,1.497,1
2024-11-03 20:56:00,12,0.0,0,24.15,3,Sunday,Evening,Clear,0,3.55,0.0,24.6,2.66,92.35,2.325,1
2024-11-03 21:40:00,3,114.73,1,32.64,12,Sunday,Night,Clear,0,4.25,3.24,28.7,2.86,82.73,1.816,1
2024-11-03 22:24:00,9,36.91,0,27.67,4,Sunday,Night,Clear,0,4.17,0.5,5.1,3.26,72.22,1.533,1
2024-11-03 23:08:00,7,39.72,0,25.62,14,Sunday,Night,Clear,0,3.71,3.31,38.5,3.42,80.5,1.809,1
2024-11-03 23:51:00,6,0.0,0,30.13,12,Sunday,Night,Clear,0,6.35,0.0,29.2,3.53,87.66,2.065,1
2024-11-04 00:35:00,6,0.0,0,26.89,14,Monday,Night,Rainy,0,3.0,5.75,27.4,4.13,90.45,2.005,1
2024-11-04 01:19:00,7,0.0,1,21.2,8,Monday,Night,Foggy,0,5.82,3.74,20.0,3.05,77.65,1.576,1
2024-11-04 02:03:00,11,794.65,0,26.84,5,Monday,Night,Clear,0,6.59,2.34,12.7,2.9,43.1,0.643,0
2024-11-04 02:47:00,4,0.0,0,35.86,7,Monday,Night,Cloudy,0,3.49,7.27,23.5,3.01,90.92,2.007,1
2024-11-04 03:30:00,8,396.24,1,31.61,18,Monday,Night,Foggy,0,5.04,4.75,53.3,1.85,88.23,2.136,1
2024-11-04 04:14:00,8,0.0,0,32.15,6,Monday,Night,Foggy,0,5.63,1.01,26.8,2.34,81.93,1.706,1
2024-11-04 04:58:00,3,505.88,0,19.77,5,Monday,Night,Clear,0,5.17,2.14,20.3,2.81,89.51,1.597,1
2024-11-04 05:42:00,1,0.0,0,29.65,8,Monday,Night,Clear,0,6.97,0.0,10.3,4.74,93.15,2.304,1
2024-11-04 06:26:00,9,4574.85,0,1.66,3,Monday,Morning,Clear,0,6.65,0.0,30.6,3.58,48.63,0.765,0
2024-11-04 07:09:00,12,6675.78,1,27.04,14,Monday,Morning,Clear,0,6.46,4.66,38.1,4.09,72.33,1.983,1
2024-11-04 07:53:00,2,7097.63,1,19.47,14,Monday,Morning,Rainy,0,6.79,0.0,44.4,2.69,83.39,2.163,1
2024-11-04 08:37:00,8,6969.03,0,25.52,6,Monday,Morning,Cloudy,0,5.65,4.74,21.3,2.81,56.53,1.069,0
2024-11-04 09:21:00,3,7292.24,0,20.16,7,Monday,Morning,Clear,0,5.79,2.32,15.3,2.8,22.62,0.061,2
2024-11-04 10:05:00,11,8307.92,0,27.64,1,Monday,Morning,Clear,0,6.13,1.2,12.6,3.72,40.73,1.29,2
2024-11-04 10:49:00,7,6965.72,0,26.78,15,Monday,Morning,Clear,0,4.69,4.27,26.8,3.31,30.64,0.851,0
2024-11-04 11:32:00,12,6230.05,0,25.05,12,Monday,Morning,Rainy,0,4.86,2.22,26.4,2.96,89.23,2.101,1
2024-11-04 12:16:00,4,5502.62,0,21.9,2,Monday,Afternoon,Rainy,0,4.18,1.63,12.2,1.63,31.06,0.609,2
2024-11-04 13:00:00,5,8680.46,0,24.2,5,Monday,Afternoon,Cloudy,0,4.94,1.37,6.3,2.35,53.3,1.425,0
2024-11-04 13:44:00,5,8250.22,0,22.32,0,Monday,Afternoon,Cloudy,0,3.6,0.76,0.0,3.78,10.76,0.076,2
2024-11-04 14:28:00,2,4927.39,0,25.57,6,Monday,Afternoon,Clear,0,3.0,0.03,7.2,3.34,26.98,0.742,0
2024-11-04 15:11:00,3,8946.16,0,26.58,4,Monday,Afternoon,Clear,0,5.83,0.0,21.6,1.76,53.22,1.175,0
2024-11-04 15:55:00,7,6893.87,0,30.71,14,Monday,Afternoon,Clear,0,5.35,1.31,26.2,2.12,32.89,0.443,0
2024-11-04 16:39:00,8,6842.27,0,32.75,6,Monday,Afternoon,Clear,0,4.73,5.85,22.8,2.21,39.41,1.005,0
2024-11-04 17:23:00,2,6892.12,1,28.38,11,Monday,Evening,Rainy,0,3.09,2.98,14.7,0.0,93.08,2.256,1
2024-11-04 18:07:00,6,0.0,0,24.92,6,Monday,Evening,Clear,0,3.27,5.5,22.7,4.18,76.71,2.006,1
2024-11-04 18:50:00,2,0.0,1,27.07,8,Monday,Evening,Cloudy,0,3.17,0.65,28.1,4.84,89.28,1.718,1
2024-11-04 19:34:00,12,0.0,0,18.09,10,Monday,Evening,Cloudy,0,3.4,7.3,29.1,2.49,80.01,1.852,1
2024-11-04 20:18:00,4,0.0,1,34.94,12,Monday,Evening,Clear,0,3.13,4.6,23.5,4.74,68.39,1.682,1
2024-11-04 21:02:00,1,0.0,0,35.8,2,Monday,Night,Clear,0,3.11,2.89,18.2,2.12,86.57,1.926,1
2024-11-04 21:46:00,6,461.72,0,18.49,6,Monday,Night,Clear,0,4.93,0.0,16.0,3.65,35.27,0.547,2
2024-11-04 22:29:00,4,0.0,0,11.69,9,Monday,Night,Clear,0,4.65,2.06,34.6,4.99,75.57,1.491,1
2024-11-04 23:13:00,7,0.0,0,33.86,7,Monday,Night,Clear,0,4.46,0.0,29.0,4.03,77.42,1.434,1
2024-11-04 23:57:00,1,0.0,1,24.83,8,Monday,Night,Foggy,0,5.98,4.72,26.0,2.9,94.57,2.405,1
2024-11-05 00:41:00,12,39.56,0,25.26,5,Tuesday,Night,Clear,0,5.27,2.91,18.2,2.81,71.77,1.535,1
2024-11-05 01:25:00,8,286.51,0,15.71,6,Tuesday,Night,Rainy,0,5.51,1.91,22.6,2.12,79.67,1.855,1
2024-11-05 02:08:00,4,132.51,0,30.26,4,Tuesday,Night,Clear,0,6.6,3.85,11.3,2.56,88.71,1.771,1
2024-11-05 02:52:00,12,242.2,0,21.54,10,Tuesday,Night,Rainy,0,6.59,4.67,40.6,1.61,85.09,2.096,1
2024-11-05 03:36:00,7,134.28,1,26.0,10,Tuesday,Night,Rainy,0,5.15,1.86,28.8,3.72,67.08,1.1,1
2024-11-05 04:20:00,1,0.0,0,20.53,5,Tuesday,Night,Rainy,0,6.14,3.19,13.8,3.29,80.09,1.644,1
2024-11-05 05:04:00,12,0.0,0,32.57,7,Tuesday,Night,Cloudy,0,7.73,2.72,22.9,2.27,64.4,1.323,0
2024-11-05 05:47:00,4,0.0,1,28.66,11,Tuesday,Night,Foggy,0,5.38,0.8,13.8,2.24,82.55,1.925,1
2024-11-05 06:31:00,5,8296.53,0,27.21,5,Tuesday,Morning,Clear,0,6.67,1.72,17.0,3.84,22.6,0.312,2
2024-11-05 07:15:00,5,7308.85,1,25.25,8,Tuesday,Morning,Clear,0,5.24,5.11,18.9,2.75,85.37,2.079,1
2024-11-05 07:59:00,1,8786.84,1,27.13,11,Tuesday,Morning,Rainy,0,5.73,3.8,14.3,1.82,85.01,1.854,1
2024-11-05 08:43:00,11,6848.6,0,25.3,5,Tuesday,Morning,Clear,0,6.98,7.69,19.7,1.77,40.82,0.92,0
2024-11-05 09:26:00,1,4747.42,0,20.9,6,Tuesday,Morning,Clear,0,4.61,6.35,21.6,1.45,91.72,2.256,1
2024-11-05 10:10:00,5,8569.82,0,30.43,4,Tuesday,Morning,Clear,0,5.64,5.45,9.8,5.13,42.94,0.868,0
2024-11-05 10:54:00,2,6069.9,0,26.33,11,Tuesday,Morning,Clear,0,4.86,2.74,27.4,1.8,50.36,1.008,0
2024-11-05 11:38:00,2,8848.16,0,29.71,6,Tuesday,Morning,Rainy,0,5.94,5.44,10.0,2.32,89.27,1.634,1
2024-11-05 12:22:00,7,5026.26,1,35.3,16,Tuesday,Afternoon,Clear,0,4.67,1.32,36.0,3.21,80.96,1.931,1
2024-11-05 13:05:00,10,6861.99,0,30.88,7,Tuesday,Afternoon,Rainy,0,4.98,0.71,16.2,2.51,79.99,1.658,1
2024-11-05 13:49:00,4,6303.92,0,23.59,2,Tuesday,Afternoon,Rainy,0,3.57,3.74,14.1,2.74,38.86,1.051,2
2024-11-05 14:33:00,3,8251.48,0,39.08,3,Tuesday,Afternoon,Clear,0,4.85,0.97,20.8,3.75,46.64,1.212,0
2024-11-05 15:17:00,10,3220.3,1,19.81,13,Tuesday,Afternoon,Rainy,0,3.75,0.48,21.1,3.56,92.01,1.803,1
2024-11-05 16:01:00,11,6288.54,0,30.26,4,Tuesday,Afternoon,Clear,0,3.0,0.0,26.7,1.59,32.71,0.678,2
2024-11-05 16:44:00,3,6581.93,1,26.12,7,Tuesday,Afternoon,Cloudy,0,3.9,2.61,16.7,2.48,54.59,1.483,0
2024-11-05 17:28:00,3,8952.75,0,35.46,3,Tuesday,Evening,Rainy,0,3.55,0.66,18.3,3.06,83.28,1.844,1
2024-11-05 18:12:00,10,44.39,1,28.83,18,Tuesday,Evening,Cloudy,0,4.48,0.0,33.4,2.39,75.61,1.76,1
2024-11-05 18:56:00,4,142.37,1,16.63,5,Tuesday,Evening,Rainy,0,4.28,1.18,20.4,2.15,88.27,1.713,1
2024-11-05 19:40:00,9,276.89,1,25.43,5,Tuesday,Evening,Clear,0,3.0,1.03,2.0,3.12,70.9,1.501,1
2024-11-05 20:23:00,5,0.0,1,18.85,12,Tuesday,Evening,Clear,0,3.0,2.03,31.6,4.35,87.07,1.782,1
2024-11-05 21:07:00,7,0.0,0,24.07,17,Tuesday,Night,Rainy,0,3.83,3.92,30.6,2.69,80.27,1.725,1
2024-11-05 21:51:00,10,0.0,0,24.71,9,Tuesday,Night,Clear,0,4.66,3.3,24.0,2.77,88.53,1.82,1
2024-11-05 22:35:00,5,0.0,0,21.09,5,Tuesday,Night,Clear,0,5.27,1.8,23.7,2.16,85.34,1.688,1
2024-11-05 23:19:00,4,0.0,0,24.69,2,Tuesday,Night,Clear,0,4.72,0.52,14.3,2.83,81.35,1.372,1
2024-11-06 00:03:00,6,0.0,0,34.27,16,Wednesday,Night,Clear,0,7.48,2.57,26.8,3.96,84.53,2.029,1
2024-11-06 00:46:00,9,114.07,0,23.87,4,Wednesday,Night,Clear,0,4.69,0.0,24.4,3.33,87.91,1.727,1
2024-11-06 01:30:00,6,0.0,0,16.8,2,Wednesday,Night,Clear,0,4.25,0.83,13.3,3.14,91.8,1.859,1
2024-11-06 02:14:00,12,80.93,0,24.35,7,Wednesday,Night,Clear,0,5.63,3.3,26.0,3.6,88.08,1.693,1
2024-11-06 02:58:00,3,0.0,0,28.85,6,Wednesday,Night,Cloudy,0,4.18,0.0,15.0,1.62,76.91,2.058,1
2024-11-06 03:42:00,11,210.44,0,26.06,3,Wednesday,Night,Rainy,0,5.66,0.0,12.0,1.15,95.4,1.971,1
2024-11-06 04:25:00,6,0.0,0,26.37,8,Wednesday,Night,Clear,0,6.72,0.24,26.0,2.83,77.79,1.594,1
2024-11-06 05:09:00,12,191.15,0,16.2,7,Wednesday,Night,Clear,0,6.24,5.2,17.4,4.73,99.99,2.224,1
2024-11-06 05:53:00,9,380.02,0,17.1,3,Wednesday,Night,Clear,0,7.3,0.73,14.4,4.02,65.51,1.401,0
2024-11-06 06:37:00,3,7152.7,0,27.42,4,Wednesday,Morning,Clear,0,6.51,4.91,18.0,2.72,54.32,1.096,0
2024-11-06 07:21:00,2,6489.0,1,22.55,14,Wednesday,Morning,Clear,0,7.37,1.32,38.6,1.02,52.21,1.314,0
2024-11-06 08:04:00,7,9124.93,0,30.64,9,Wednesday,Morning,Clear,0,5.42,5.9,28.8,3.72,40.92,0.692,0
2024-11-06 08:48:00,1,8568.94,0,17.47,3,Wednesday,Morning,Rainy,0,6.53,2.07,3.4,2.4,47.2,0.767,0
2024-11-06 09:32:00,2,5937.29,1,31.78,15,Wednesday,Morning,Clear,0,4.58,1.42,29.5,2.71,73.01,1.88,1
2024-11-06 10:16:00,4,9300.62,0,21.41,3,Wednesday,Morning,Clear,0,6.89,3.98,11.0,3.39,38.55,0.428,0
2024-11-06 11:00:00,10,5812.5,0,18.22,5,Wednesday,Morning,Foggy,0,5.46,4.93,14.7,2.97,79.54,2.17,1
2024-11-06 11:43:00,9,5998.6,0,25.42,3,Wednesday,Morning,Cloudy,0,5.83,0.08,14.4,3.78,45.36,0.816,0
2024-11-06 12:27:00,7,5484.8,0,30.42,7,Wednesday,Afternoon,Cloudy,0,5.63,0.0,26.7,2.02,25.53,0.589,2
2024-11-06 13:11:00,12,4824.7,1,32.36,14,Wednesday,Afternoon,Clear,0,5.34,2.34,40.1,1.77,97.41,1.987,1
2024-11-06 13:55:00,7,9871.91,0,22.34,7,Wednesday,Afternoon,Clear,0,5.04,3.83,30.0,2.06,51.52,1.441,0
2024-11-06 14:39:00,1,6420.67,0,21.87,7,Wednesday,Afternoon,Cloudy,0,5.54,0.0,14.4,1.88,52.32,1.306,0
2024-11-06 15:22:00,11,6563.15,0,19.66,5,Wednesday,Afternoon,Cloudy,0,3.0,5.19,8.8,1.93,56.04,0.845,0
2024-11-06 16:06:00,7,8984.59,0,28.26,7,Wednesday,Afternoon,Clear,0,3.9,0.0,27.7,2.95,32.46,0.89,0
2024-11-06 16:50:00,6,8516.08,0,19.07,6,Wednesday,Afternoon,Clear,0,3.6,0.0,11.3,2.75,33.04,0.814,2
2024-11-06 17:34:00,11,7660.12,0,36.54,3,Wednesday,Evening,Rainy,0,4.73,0.0,5.7,2.6,90.08,1.704,1
2024-11-06 18:18:00,4,0.0,1,11.69,6,Wednesday,Evening,Clear,0,3.84,3.45,3.4,4.93,85.3,1.593,1
2024-11-06 19:01:00,8,363.1,1,21.54,17,Wednesday,Evening,Cloudy,0,3.95,0.0,40.9,2.97,91.98,2.344,1
2024-11-06 19:45:00,7,0.0,0,19.46,7,Wednesday,Evening,Rainy,0,3.94,3.85,23.7,1.84,82.85,1.935,1
2024-11-06 20:29:00,2,508.33,1,21.63,13,Wednesday,Evening,Clear,0,3.5,0.0,41.8,3.5,77.74,1.408,1
2024-11-06 21:13:00,9,0.0,0,20.22,6,Wednesday,Night,Cloudy,0,3.71,5.87,4.6,2.0,92.02,2.21,1
2024-11-06 21:57:00,12,0.0,0,19.77,2,Wednesday,Night,Clear,0,3.58,5.42,17.3,2.88,83.15,1.496,1
2024-11-06 22:40:00,10,0.0,0,22.7,15,Wednesday,Night,Rainy,0,3.93,1.43,32.7,2.39,96.02,2.432,1
2024-11-06 23:24:00,2,184.44,0,29.49,6,Wednesday,Night,Rainy,0,5.85,7.26,15.9,1.26,78.19,1.489,1
2024-11-07 00:08:00,7,12.2,0,17.01,12,Thursday,Night,Clear,0,5.21,6.48,22.3,2.45,90.7,2.051,1
2024-11-07 00:52:00,7,0.0,1,30.2,10,Thursday,Night,Rainy,0,4.27,2.67,24.6,2.72,84.39,2.254,1
